airport_ref,airport_ident,length_ft,width_ft,lighted,closed
18034,IL61,60.0,60.0,0,0
18035,IL62,150.0,150.0,0,0
18036,IL63,2640.0,70.0,0,0
18037,IL64,1900.0,70.0,0,0
18038,IL65,1940.0,145.0,0,0
18039,IL67,40.0,40.0,0,0
18040,IL68,2500.0,100.0,1,0
18041,IL69,75.0,75.0,1,0
18042,IL70,100.0,100.0,0,0
18043,IL71,2509.0,200.0,0,0
18044,IL72,2200.0,75.0,0,0
18045,IL73,40.0,40.0,1,0
18046,IL74,40.0,40.0,0,0
18047,IL75,40.0,40.0,1,0
18048,IL76,60.0,60.0,0,0
18049,IL77,75.0,75.0,0,0
18050,IL78,2000.0,105.0,0,0
18051,IL79,50.0,50.0,0,0
18053,IL81,2300.0,70.0,0,0
18054,IL82,2000.0,100.0,0,0
18055,IL83,35.0,35.0,0,0
18056,IL84,2300.0,80.0,0,0
18056,IL84,2300.0,80.0,0,0
18057,IL85,45.0,45.0,0,0
18058,IL86,2500.0,50.0,0,0
18059,IL87,2000.0,200.0,0,0
18060,IL88,1300.0,100.0,0,0
18061,IL89,50.0,50.0,0,0
18062,IL90,120.0,120.0,0,0
18063,IL91,2640.0,90.0,0,0
18064,IL92,56.0,40.0,0,0
18065,IL93,2800.0,80.0,0,0
18066,IL94,2060.0,102.0,0,0
18067,IL95,1600.0,70.0,0,0
18068,IL96,40.0,40.0,0,0
18069,IL97,2700.0,100.0,0,0
18070,IL98,100.0,100.0,0,0
18071,IL99,2200.0,70.0,0,0
312936,IMA,2953.0,110.0000996363274,0,0
43966,IN-0011,3251.9476494975756,110.0000996363274,0,0
44908,IN-0013,3000.0,75.0,0,0
46481,IN-0023,4600.0,90.0,0,0
46518,IN-0024,5500.0,100.0,0,0
46512,IN-0025,5200.0,110.0000996363274,0,0
46515,IN-0026,3900.0,45.0,0,0
46556,IN-0033,3937.0,99.0,0,0
46558,IN-0035,2786.0,150.0,0,0
46564,IN-0041,1466.0,65.0,0,0
46567,IN-0044,1968.0,147.0,0,0
46573,IN-0050,3958.0,100.0,0,0
46581,IN-0053,3300.0,75.0,0,0
46640,IN-0064,4920.0,82.0,0,0
300449,IN-0067,3251.9476494975756,110.0000996363274,0,0
300715,IN-0069,3251.9476494975756,110.0000996363274,0,0
301040,IN-0070,5049.0,100.0,1,0
301043,IN-0071,5783.0,100.0,0,0
301046,IN-0072,6626.0,100.0,1,0
301049,IN-0073,4133.0,100.0,0,0
301051,IN-0074,3255.0,50.0,0,0
301145,IN-0077,3500.0,110.0000996363274,0,0
312234,IN-0090,2398.0,110.0000996363274,0,0
311049,IN-0092,3000.0,100.0,0,0
32433,IN-TEI,4500.0,110.0000996363274,0,0
3302,IN-VA38,5780.0,50.0,0,0
3303,IN-VA47,5958.0,75.0,1,0
3304,IN-VA51,4135.0,55.0,0,0
3305,IN-VA53,4115.0,100.0,1,0
3306,IN-VA74,3736.0,49.0,0,0
18072,IN00,2400.0,100.0,0,0
18073,IN01,2500.0,75.0,0,0
45408,IN02,600.0,100.0,0,0
18074,IN03,2400.0,60.0,0,0
18075,IN04,1708.0,75.0,0,0
18076,IN05,1500.0,75.0,0,0
18077,IN06,60.0,60.0,0,0
18079,IN08,1750.0,40.0,0,0
18079,IN08,2300.0,75.0,0,0
18080,IN09,2400.0,120.0,0,0
18081,IN10,2200.0,70.0,0,0
18082,IN11,2200.0,125.0,0,0
45411,IN12,2500.0,500.0,0,0
18083,IN13,2200.0,85.0,0,0
18084,IN14,2300.0,70.0,0,0
18085,IN15,1706.0,150.0,0,0
45414,IN16,4000.0,900.0,0,0
18086,IN17,70.0,70.0,0,0
18087,IN18,2100.0,100.0,0,0
18088,IN19,1800.0,100.0,0,0
18089,IN20,1800.0,70.0,0,0
18090,IN21,2000.0,100.0,0,0
18091,IN22,200.0,200.0,0,0
18092,IN23,2440.0,66.0,0,0
18093,IN24,60.0,60.0,0,0
18094,IN25,2200.0,100.0,0,0
18095,IN26,1800.0,150.0,0,0
18096,IN27,3000.0,200.0,0,0
18097,IN28,40.0,40.0,0,0
18098,IN29,3600.0,132.0,0,0
18099,IN30,2917.0,100.0,0,0
18100,IN31,2200.0,50.0,0,0
18101,IN32,1680.0,50.0,0,0
18102,IN33,2600.0,150.0,0,0
18103,IN34,1600.0,40.0,0,0
18105,IN36,2250.0,80.0,0,0
18106,IN37,100.0,100.0,0,0
18107,IN38,2600.0,80.0,0,0
18108,IN39,2400.0,50.0,0,0
18110,IN41,1350.0,60.0,0,0
18111,IN42,1900.0,100.0,0,0
18112,IN43,1000.0,60.0,0,0
18112,IN43,950.0,60.0,0,0
18113,IN44,2000.0,80.0,0,0
18114,IN45,1900.0,97.0,1,0
18115,IN46,2081.0,65.0,0,0
18116,IN47,2400.0,60.0,0,0
18117,IN48,54.0,54.0,0,0
18118,IN49,2100.0,50.0,0,0
18119,IN50,1320.0,50.0,0,0
18120,IN51,2600.0,50.0,0,0
18121,IN52,50.0,50.0,0,0
18122,IN53,2600.0,50.0,0,0
18123,IN54,2300.0,100.0,0,0
18124,IN55,2500.0,100.0,0,0
18125,IN56,2800.0,75.0,0,0
18126,IN57,1200.0,50.0,0,0
18127,IN58,1860.0,35.0,0,0
18128,IN59,5000.0,1000.0,0,0
18129,IN60,2000.0,100.0,0,0
18130,IN61,2500.0,100.0,0,0
18131,IN62,2600.0,100.0,0,0
18132,IN63,1950.0,100.0,0,0
18133,IN64,1000.0,150.0,0,0
18134,IN65,2600.0,200.0,0,0
18135,IN66,30.0,30.0,0,0
18135,IN66,30.0,30.0,0,0
18136,IN67,2039.0,50.0,0,0
18138,IN69,1000.0,50.0,0,0
18138,IN69,800.0,50.0,0,0
18139,IN70,2400.0,75.0,1,0
18140,IN71,2100.0,100.0,1,0
18141,IN72,1060.0,55.0,0,0
18142,IN73,2400.0,65.0,1,0
18142,IN73,2500.0,65.0,0,0
18144,IN75,60.0,30.0,0,0
18145,IN76,2600.0,100.0,1,0
18146,IN77,50.0,50.0,0,0
18147,IN78,319.0,125.0,0,0
18148,IN79,60.0,60.0,0,0
18149,IN80,2300.0,60.0,0,0
18150,IN81,1200.0,120.0,0,0
18151,IN82,2400.0,100.0,0,0
18152,IN83,2200.0,80.0,0,0
18154,IN85,1800.0,55.0,0,0
18155,IN86,1500.0,80.0,0,0
18156,IN87,2640.0,80.0,0,0
18157,IN88,1200.0,75.0,0,0
18158,IN89,2640.0,200.0,0,0
18159,IN90,2800.0,100.0,1,0
18160,IN91,2400.0,130.0,0,0
18161,IN92,2600.0,100.0,0,0
18162,IN93,2300.0,52.0,0,0
18163,IN94,24.0,24.0,0,0
18165,IN96,52.0,52.0,0,0
18166,IN97,200.0,200.0,0,0
18167,IN98,2500.0,100.0,0,0
18168,IN99,1200.0,120.0,0,0
313294,IOK,1780.0,110.0000996363274,0,0
3351,IR-OI21,11738.0,142.0,0,0
3352,IR-OI24,3276.0,95.0,0,0
18170,IS00,2400.0,100.0,1,0
18172,IS02,2600.0,100.0,1,0
18173,IS03,15000.0,4000.0,0,0
18174,IS08,3400.0,110.0,0,0
18175,IS09,100.0,100.0,0,0
18176,IS11,40.0,40.0,1,0
18177,IS12,60.0,60.0,0,0
18178,IS13,2500.0,100.0,0,0
18180,IS15,2000.0,75.0,0,0
18182,IS17,100.0,100.0,0,0
18184,IS19,2000.0,100.0,0,0
18185,IS20,65.0,65.0,0,0
18186,IS21,48.0,48.0,0,0
18187,IS22,50.0,50.0,0,0
18188,IS23,3000.0,300.0,0,0
45402,IS24,1600.0,100.0,0,0
18189,IS25,45.0,45.0,0,0
18190,IS26,2620.0,100.0,0,0
18191,IS27,40.0,40.0,0,0
18192,IS29,45.0,45.0,1,0
18193,IS30,50.0,50.0,1,0
18194,IS31,45.0,30.0,0,0
18195,IS33,1900.0,75.0,0,0
18196,IS34,2500.0,70.0,0,0
18197,IS37,2160.0,100.0,0,0
18198,IS38,40.0,40.0,0,0
18199,IS39,45.0,45.0,0,0
18200,IS40,2235.0,70.0,1,0
18201,IS41,2138.0,100.0,0,0
18203,IS43,2950.0,70.0,0,0
18204,IS44,30.0,30.0,0,0
18206,IS46,50.0,46.0,1,0
18206,IS46,45.0,45.0,1,0
18208,IS48,100.0,100.0,0,0
18209,IS49,40.0,30.0,0,0
18210,IS50,300.0,300.0,0,0
18211,IS51,3100.0,80.0,0,0
18212,IS52,2500.0,100.0,0,0
18213,IS54,1980.0,104.0,0,0
18214,IS55,2525.0,100.0,0,0
18215,IS56,1500.0,70.0,0,0
18216,IS57,2600.0,70.0,0,0
18217,IS58,100.0,100.0,0,0
18218,IS59,1600.0,70.0,0,0
18219,IS60,2500.0,105.0,0,0
18220,IS62,3500.0,80.0,0,0
18222,IS64,2200.0,70.0,0,0
18223,IS65,2988.0,50.0,1,0
18223,IS65,1750.0,150.0,0,0
18224,IS66,2000.0,70.0,0,0
18225,IS67,100.0,100.0,0,0
18226,IS69,1690.0,70.0,0,0
18227,IS71,2450.0,70.0,0,0
18228,IS73,2000.0,80.0,0,0
18229,IS74,10.0,10.0,0,0
18230,IS76,75.0,125.0,0,0
18231,IS77,1940.0,70.0,0,0
18232,IS78,2400.0,70.0,0,0
18233,IS79,7250.0,2500.0,0,0
18234,IS80,2300.0,70.0,0,0
18235,IS81,80.0,70.0,0,0
18236,IS82,2400.0,70.0,0,0
18237,IS83,2000.0,70.0,0,0
18239,IS86,2300.0,100.0,0,0
18240,IS88,2600.0,100.0,0,0
18241,IS89,50.0,52.0,1,0
18242,IS90,10.0,10.0,0,0
18243,IS92,20.0,20.0,0,0
18244,IS93,1420.0,70.0,0,0
18245,IS94,1800.0,50.0,0,0
18246,IS95,1900.0,100.0,0,0
18247,IS96,54.0,44.0,1,0
18247,IS96,50.0,50.0,1,0
18248,IS97,4.0,40.0,1,0
18250,IS99,40.0,40.0,0,0
327608,ISG,6562.0,148.0,1,0
46181,IT-0001,2133.0,66.0,0,0
46181,IT-0001,1148.0,66.0,0,0
46546,IT-0002,1739.0,59.0,0,0
298337,IT-0004,2100.0,65.0,1,0
298689,IT-0005,1804.0,110.0000996363274,0,0
298691,IT-0006,2822.0,110.0000996363274,0,1
298693,IT-0007,1640.0,110.0000996363274,0,0
298696,IT-0008,1312.0,110.0000996363274,0,0
298698,IT-0009,656.0,110.0000996363274,0,0
298700,IT-0010,1640.0,110.0000996363274,0,0
298702,IT-0011,1969.0,110.0000996363274,0,0
298704,IT-0012,1312.0,110.0000996363274,0,0
298706,IT-0013,2756.0,110.0000996363274,0,0
298708,IT-0014,2362.0,110.0000996363274,0,0
298711,IT-0015,1969.0,110.0000996363274,0,0
298713,IT-0016,1640.0,110.0000996363274,0,0
298718,IT-0017,1640.0,110.0000996363274,0,0
298721,IT-0018,1181.0,110.0000996363274,0,0
298723,IT-0019,1476.0,110.0000996363274,0,0
298726,IT-0020,1115.0,197.0,0,0
298729,IT-0021,1083.0,110.0000996363274,0,0
298732,IT-0022,820.0,110.0000996363274,0,0
298735,IT-0023,2297.0,110.0000996363274,0,0
298738,IT-0024,1509.0,72.0,0,0
298742,IT-0025,1476.0,98.0,0,0
298746,IT-0026,886.0,110.0000996363274,0,0
298748,IT-0027,1640.0,110.0000996363274,0,0
298750,IT-0028,3281.0,98.0,0,0
298753,IT-0029,1969.0,110.0000996363274,0,0
298755,IT-0030,4921.0,98.0,0,0
298758,IT-0031,1640.0,110.0000996363274,0,0
298761,IT-0032,1476.0,110.0000996363274,0,0
308673,IT-0037,1476.0,82.0,0,0
308679,IT-0043,2460.0,65.0,0,0
308681,IT-0045,2625.0,110.0000996363274,0,0
308684,IT-0048,2460.0,82.0,0,0
308687,IT-0051,1476.0,98.0,0,0
308691,IT-0055,1477.0,110.0000996363274,0,0
308692,IT-0056,1575.0,66.0,0,0
308694,IT-0058,1969.0,110.0000996363274,0,0
308699,IT-0063,1378.0,66.0,0,0
308701,IT-0065,1477.0,82.0,0,0
308706,IT-0070,1591.0,30.0,0,0
308707,IT-0071,2133.0,110.0000996363274,0,0
308709,IT-0073,1148.0,75.0,0,0
308710,IT-0074,1969.0,110.0000996363274,0,0
308712,IT-0076,1213.0,82.0,0,0
315520,IT-0085,1200.0,110.0000996363274,0,0
315597,IT-0087,2756.0,59.0,0,0
315656,IT-0089,2625.0,98.0,0,0
315663,IT-0090,2300.0,100.0,0,0
315859,IT-0093,1476.0,110.0000996363274,0,0
315866,IT-0097,1640.0,98.0,0,0
315869,IT-0099,1641.0,110.0000996363274,0,0
315873,IT-0102,1411.0,98.0,0,0
315874,IT-0103,2166.0,82.0,0,0
315884,IT-0113,2625.0,98.0,0,0
315914,IT-0118,2625.0,164.0,0,0
315970,IT-0119,2297.0,82.0,0,0
315971,IT-0120,1148.0,59.0,0,0
315975,IT-0123,1640.0,131.0,0,0
315977,IT-0124,1558.0,66.0,0,0
315978,IT-0125,1312.0,66.0,0,0
315996,IT-0131,2300.0,110.0000996363274,0,0
316153,IT-0136,2133.0,110.0000996363274,0,0
316156,IT-0138,951.0,98.0,0,0
316160,IT-0142,1476.0,66.0,0,0
316200,IT-0146,2362.0,131.0,0,0
316204,IT-0148,820.0,82.0,0,0
316436,IT-0149,1477.0,110.0000996363274,0,0
316612,IT-0150,3281.0,98.0,0,0
316750,IT-0152,2133.0,110.0000996363274,0,0
316750,IT-0152,1804.0,110.0000996363274,0,0
316798,IT-0156,1378.0,85.0,0,0
316802,IT-0157,1739.0,66.0,0,0
316985,IT-0166,1083.0,82.0,0,0
316999,IT-0170,1214.0,36.0,0,0
317000,IT-0171,2625.0,72.0,0,0
317001,IT-0172,1640.0,59.0,0,0
317004,IT-0175,2379.0,66.0,0,0
317005,IT-0176,2133.0,118.0,0,0
317006,IT-0177,4600.0,100.0,0,0
317242,IT-0179,2789.0,82.0,0,0
317365,IT-0181,2133.0,98.0,0,0
317371,IT-0183,1312.0,59.0,0,0
317479,IT-0189,1967.0,131.0,0,0
317499,IT-0190,1476.0,98.0,0,0
317569,IT-0192,1115.0,82.0,0,0
317606,IT-0194,2133.0,89.0,0,0
317609,IT-0195,1312.0,98.0,0,0
317612,IT-0196,1542.0,115.0,0,0
317649,IT-0203,2133.0,82.0,0,0
317652,IT-0204,984.0,110.0000996363274,0,0
317746,IT-0211,1640.0,82.0,0,0
317787,IT-0214,1804.0,98.0,0,0
317854,IT-0220,2100.0,56.0,0,0
317888,IT-0221,3280.0,196.0,0,0
317889,IT-0222,1969.0,98.0,0,0
317907,IT-0224,1969.0,66.0,0,0
317910,IT-0225,2297.0,98.0,0,0
317913,IT-0226,1312.0,82.0,0,0
317917,IT-0228,1312.0,131.0,0,0
317976,IT-0229,1476.0,66.0,0,0
318087,IT-0230,1509.0,79.0,0,0
318090,IT-0231,1398.0,82.0,0,0
318093,IT-0232,2953.0,52.0,0,0
318222,IT-0236,1969.0,131.0,0,0
318284,IT-0238,1312.0,98.0,0,0
318909,IT-0240,656.0,110.0000996363274,0,0
318911,IT-0241,1640.0,110.0000996363274,0,0
318914,IT-0242,3232.0,66.0,0,0
318979,IT-0245,1575.0,98.0,0,0
319125,IT-0248,2690.0,110.0000996363274,0,0
319170,IT-0252,951.0,82.0,0,0
319211,IT-0254,1411.0,98.0,0,0
319213,IT-0255,2953.0,98.0,0,0
319216,IT-0256,2297.0,98.0,0,0
319219,IT-0257,1804.0,177.0,0,0
319288,IT-0258,1378.0,98.0,0,0
319291,IT-0259,1247.0,82.0,0,0
319296,IT-0260,1640.0,66.0,0,0
319296,IT-0260,1312.0,110.0000996363274,0,0
319312,IT-0262,1083.0,164.0,0,0
319327,IT-0265,1969.0,66.0,0,0
319330,IT-0266,1969.0,82.0,0,0
319360,IT-0267,1837.0,66.0,0,0
319363,IT-0268,1640.0,66.0,0,0
319388,IT-0269,3251.9476494975756,110.0000996363274,0,0
319415,IT-0274,1476.0,110.0000996363274,0,0
319429,IT-0278,2133.0,105.0,0,0
319431,IT-0279,2723.0,98.0,0,0
319435,IT-0280,2625.0,131.0,0,0
319437,IT-0281,3281.0,98.0,0,0
319439,IT-0282,1430.0,59.0,0,0
319442,IT-0283,1247.0,82.0,0,0
319444,IT-0284,1312.0,98.0,0,0
319459,IT-0290,1640.0,66.0,0,0
319462,IT-0291,1181.0,197.0,0,0
319482,IT-0293,2526.0,66.0,0,0
319492,IT-0300,1969.0,131.0,0,0
319496,IT-0301,1640.0,98.0,0,0
319500,IT-0303,1312.0,66.0,0,0
319502,IT-0304,1312.0,66.0,0,0
319504,IT-0305,1476.0,49.0,0,0
319506,IT-0306,591.0,92.0,0,0
319509,IT-0308,2297.0,108.0,0,0
319511,IT-0309,1509.0,66.0,0,0
319513,IT-0310,1316.0,66.0,0,0
319517,IT-0311,755.0,131.0,0,0
319519,IT-0312,2001.0,131.0,0,0
319522,IT-0313,1312.0,148.0,0,0
319524,IT-0314,1804.0,82.0,0,0
319527,IT-0315,1640.0,66.0,0,0
319557,IT-0316,1312.0,82.0,0,0
319559,IT-0317,1312.0,110.0000996363274,0,0
319561,IT-0318,1706.0,66.0,0,0
319566,IT-0319,1312.0,110.0000996363274,0,0
319593,IT-0320,1542.0,131.0,0,0
319607,IT-0322,1640.0,82.0,0,0
319609,IT-0323,3281.0,148.0,0,0
319612,IT-0324,1148.0,98.0,0,0
319625,IT-0325,2461.0,82.0,0,0
319628,IT-0327,984.0,98.0,0,0
319630,IT-0328,1312.0,98.0,0,0
319638,IT-0330,1017.0,66.0,0,0
319645,IT-0333,1772.0,98.0,0,0
319648,IT-0335,1624.0,59.0,0,0
319659,IT-0337,1020.0,98.0,0,0
319663,IT-0338,1312.0,82.0,0,0
319670,IT-0339,1804.0,98.0,0,0
319672,IT-0340,2297.0,82.0,0,0
319682,IT-0341,1280.0,33.0,0,0
319684,IT-0342,1312.0,66.0,0,0
319686,IT-0343,1247.0,164.0,0,0
319688,IT-0344,984.0,131.0,0,0
319690,IT-0345,1280.0,82.0,0,0
319692,IT-0346,1640.0,66.0,0,0
319728,IT-0350,1312.0,66.0,0,0
319730,IT-0351,755.0,82.0,0,0
319736,IT-0352,1716.0,82.0,0,0
319738,IT-0353,1414.0,98.0,0,0
319741,IT-0354,984.0,98.0,0,0
319743,IT-0355,1903.0,82.0,0,0
319745,IT-0356,1755.0,125.0,0,0
319752,IT-0357,1476.0,66.0,0,0
319758,IT-0359,2297.0,98.0,0,0
319760,IT-0360,1280.0,59.0,0,0
319801,IT-0361,3281.0,295.0,0,0
319806,IT-0363,2854.0,144.0,0,0
319837,IT-0366,2215.0,98.0,0,0
319839,IT-0367,1509.0,66.0,0,0
319842,IT-0368,1411.0,69.0,0,0
319917,IT-0370,1476.0,98.0,0,0
319924,IT-0371,1312.0,66.0,0,0
319926,IT-0372,2264.0,131.0,0,0
319952,IT-0373,1640.0,66.0,0,0
319975,IT-0377,1247.0,66.0,0,0
319978,IT-0379,1969.0,82.0,0,0
319983,IT-0382,1674.0,65.0,0,0
319993,IT-0383,984.0,33.0,0,0
319996,IT-0385,1181.0,66.0,0,0
320006,IT-0387,2625.0,131.0,0,0
320009,IT-0388,2625.0,82.0,0,0
320011,IT-0389,3937.0,197.0,0,0
320020,IT-0390,1312.0,131.0,0,0
320025,IT-0392,2231.0,98.0,0,0
320040,IT-0393,2297.0,98.0,0,0
320042,IT-0394,2854.0,148.0,0,0
320066,IT-0395,2362.0,115.0,0,0
320068,IT-0396,984.0,197.0,0,0
320080,IT-0398,1427.0,82.0,0,0
320084,IT-0399,1640.0,62.0,0,0
320100,IT-0400,984.0,112.0,0,0
320102,IT-0401,1083.0,164.0,0,0
320105,IT-0403,1017.0,75.0,0,0
320107,IT-0404,886.0,98.0,0,0
320109,IT-0405,1312.0,66.0,0,0
320111,IT-0406,2297.0,39.0,0,0
320126,IT-0407,1312.0,66.0,0,0
320128,IT-0408,1739.0,66.0,0,0
320155,IT-0409,820.0,49.0,0,0
320195,IT-0419,951.0,66.0,0,0
320279,IT-0436,1640.0,66.0,0,0
320353,IT-0439,2297.0,98.0,0,0
320415,IT-0448,1575.0,72.0,0,0
321450,IT-0509,640.0,110.0000996363274,0,0
324808,IT-0528,1706.0,110.0000996363274,0,0
331158,IT-0538,1444.0,110.0000996363274,0,1
336913,IT-0554,1266.0,110.0000996363274,0,0
346363,IT-0683,1400.0,110.0000996363274,0,0
308235,ITK,2297.0,98.0,0,0
18252,JB01,2675.0,30.0,1,0
300865,JIQ,7874.0,110.0000996363274,0,0
18253,JLA,2200.0,60.0,0,0
18254,JMC,100.0,100.0,1,0
302154,JOP,3117.0,110.0000996363274,0,0
18255,JPN,82.0,82.0,1,0
18256,JRA,44.0,44.0,1,0
18256,JRA,44.0,44.0,0,0
18256,JRA,44.0,44.0,0,0
18256,JRA,44.0,44.0,0,0
18256,JRA,44.0,44.0,0,0
18256,JRA,44.0,44.0,0,0
18256,JRA,37.0,37.0,0,0
18256,JRA,37.0,37.0,0,0
18256,JRA,37.0,37.0,0,0
18257,JRB,62.0,62.0,1,0
308641,JUH,7874.0,110.0000996363274,0,0
18260,JY00,20.0,20.0,0,0
18261,JY01,40.0,40.0,0,0
18262,JY02,50.0,50.0,0,0
18264,JY04,2000.0,100.0,0,0
18266,JY06,46.0,46.0,0,0
18268,JY08,1165.0,45.0,1,0
18271,JY12,25.0,25.0,0,0
18272,JY13,50.0,50.0,0,0
18273,JY14,1000.0,75.0,0,0
18274,JY15,88.0,88.0,0,0
18275,JY16,184.0,60.0,0,0
18276,JY17,2303.0,100.0,0,0
18277,JY18,200.0,200.0,0,0
18278,JY19,65.0,65.0,0,0
18279,JY20,90.0,90.0,0,0
18280,JY21,70.0,70.0,0,0
18283,JY24,1800.0,50.0,0,0
18284,JY25,30.0,30.0,0,0
18285,JY26,300.0,300.0,0,0
18286,JY27,16.0,16.0,0,0
18287,JY28,100.0,100.0,0,0
18289,JY30,60.0,60.0,0,0
18290,JY31,2550.0,150.0,1,0
18291,JY32,100.0,120.0,1,0
18292,JY33,200.0,200.0,0,0
18293,JY34,50.0,50.0,1,0
18294,JY35,3500.0,140.0,0,0
18295,JY36,25.0,25.0,1,0
45535,JY39,2200.0,100.0,0,0
18298,JY40,50.0,50.0,0,0
18299,JY42,15000.0,110.0000996363274,0,0
42773,JY43,2150.0,40.0,1,0
18301,K00,2585.0,40.0,0,0
18302,K00C,5010.0,50.0,1,0
18303,K00F,4400.0,75.0,1,0
18304,K00M,3000.0,50.0,1,0
18305,K00R,3700.0,60.0,1,0
18306,K00V,2084.0,35.0,0,0
18306,K00V,6000.0,60.0,1,0
18306,K00V,1800.0,15.0,0,0
18307,K01,1600.0,80.0,0,0
18307,K01,4000.0,100.0,1,0
18308,K01G,1830.0,60.0,0,0
18308,K01G,3500.0,60.0,1,0
18309,K01M,4000.0,60.0,1,0
18310,K02A,4008.0,100.0,1,0
18311,K02C,3501.0,44.0,1,0
18311,K02C,3395.0,100.0,0,0
18311,K02C,1600.0,80.0,0,0
18312,K02G,3503.0,75.0,1,0
45557,K03,15000.0,2000.0,0,0
18313,K03B,3000.0,50.0,1,0
18314,K03D,3300.0,60.0,1,0
18315,K04A,4640.0,80.0,1,0
18316,K04G,3073.0,50.0,0,0
18317,K04M,3200.0,60.0,1,0
18318,K04Y,3404.0,75.0,1,0
18319,K05C,4900.0,75.0,1,0
18320,K05D,3000.0,50.0,1,0
18321,K05U,7300.0,60.0,1,0
18322,K06A,5003.0,100.0,1,0
18323,K06C,3800.0,100.0,1,0
18324,K06D,2400.0,95.0,0,0
18324,K06D,4300.0,75.0,1,0
18325,K06M,3000.0,60.0,1,0
18326,K06U,6200.0,60.0,1,0
20238,K07,3028.0,38.0,1,0
18327,K07A,3660.0,80.0,1,0
18328,K07F,3301.0,75.0,1,0
18328,K07F,2301.0,50.0,0,0
18329,K07R,3200.0,50.0,1,0
18330,K07V,5798.0,60.0,1,0
18331,K08,4140.0,40.0,1,0
18332,K08A,3011.0,80.0,1,0
18332,K08A,2876.0,130.0,0,0
18333,K08C,3920.0,49.0,1,0
18334,K08D,3900.0,60.0,1,0
18335,K08K,3900.0,150.0,0,0
18335,K08K,3745.0,60.0,1,0
18336,K08M,3000.0,50.0,1,0
18337,K09A,4080.0,80.0,1,0
18338,K09J,3715.0,75.0,1,0
18339,K09K,3000.0,50.0,1,0
18340,K09M,3000.0,50.0,1,0
18341,K09R,4000.0,60.0,1,0
18342,K0A2,3917.0,60.0,1,0
18343,K0A3,4107.0,75.0,1,0
18344,K0A4,3000.0,50.0,0,0
18345,K0A7,3075.0,40.0,1,0
18346,K0A8,4206.0,80.0,1,0
18347,K0A9,4529.0,70.0,1,0
18348,K0B1,3818.0,75.0,1,0
18349,K0B4,2150.0,125.0,0,0
18349,K0B4,3950.0,60.0,1,0
18350,K0B5,3013.0,75.0,1,0
18351,K0B8,1792.0,75.0,1,0
18351,K0B8,2328.0,100.0,1,0
18352,K0C0,3589.0,105.0,0,0
18352,K0C0,2633.0,100.0,0,0
18352,K0C0,2577.0,120.0,1,0
18353,K0C4,3600.0,60.0,1,0
18354,K0D8,2505.0,150.0,0,0
18354,K0D8,4400.0,75.0,1,0
18355,K0E0,7700.0,75.0,1,0
18356,K0E8,5820.0,60.0,1,0
18357,K0F2,3603.0,60.0,1,0
18359,K0F4,2040.0,100.0,0,0
18359,K0F4,3200.0,60.0,1,0
18360,K0F7,3000.0,50.0,1,0
18362,K0F9,3100.0,50.0,1,0
18363,K0G3,3502.0,75.0,1,0
18364,K0G6,4781.0,75.0,1,0
18365,K0G7,3786.0,75.0,1,0
18365,K0G7,1850.0,60.0,0,0
18366,K0H1,4008.0,60.0,1,0
18367,K0I8,3852.0,75.0,1,0
18368,K0J4,3197.0,75.0,1,0
18369,K0J6,5002.0,80.0,1,0
18369,K0J6,2885.0,162.0,0,0
18370,K0J9,3000.0,50.0,0,0
18371,K0K7,3417.0,60.0,1,0
18372,K0L7,4600.0,75.0,1,0
18372,K0L7,3700.0,60.0,0,0
18373,K0L9,3400.0,50.0,0,0
18374,K0M0,5000.0,75.0,1,0
18375,K0M1,3980.0,75.0,1,0
18376,K0M2,3500.0,75.0,0,0
18377,K0M3,4000.0,75.0,1,0
18378,K0M4,5001.0,75.0,1,0
18379,K0M5,4000.0,75.0,1,0
18380,K0M8,3196.0,75.0,1,0
18381,K0M9,3000.0,75.0,1,0
18382,K0O2,3157.0,50.0,1,0
18384,K0Q5,3400.0,75.0,0,0
18385,K0R0,4460.0,70.0,1,0
18385,K0R0,2430.0,150.0,0,1
18386,K0R1,4952.0,80.0,1,0
18387,K0R3,5000.0,75.0,1,0
18388,K0R4,3700.0,75.0,1,0
18389,K0R5,3002.0,100.0,1,0
18390,K0R6,4326.0,50.0,0,0
18391,K0S0,3197.0,50.0,1,0
18392,K0S7,4014.0,50.0,1,0
18393,K0S9,3000.0,75.0,1,0
18394,K0V3,1275.0,300.0,0,0
18394,K0V3,3900.0,60.0,1,0
18395,K0V4,3798.0,60.0,1,0
18396,K0V6,3200.0,60.0,1,0
18397,K0V7,7140.0,75.0,1,0
18398,K0VG,5000.0,75.0,1,0
18399,K0W3,2000.0,75.0,0,0
18399,K0W3,2000.0,40.0,1,0
18399,K0W3,1600.0,75.0,0,0
18400,K10C,2802.0,36.0,1,0
18400,K10C,2141.0,125.0,0,0
18401,K10G,3498.0,65.0,1,0
18402,K10U,6700.0,60.0,0,0
18403,K11,2760.0,35.0,0,0
18403,K11,1550.0,110.0,0,0
18404,K11A,5010.0,80.0,1,0
18405,K11R,5496.0,75.0,1,0
18406,K11V,4000.0,25.0,0,0
18406,K11V,2400.0,65.0,0,0
18407,K12D,3400.0,75.0,1,0
18408,K12G,1890.0,125.0,0,0
18408,K12G,3174.0,50.0,1,0
18409,K12J,5136.0,150.0,0,0
18409,K12J,5001.0,150.0,1,0
