ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_region,municipality,iata_code
UUWR,small_airport,Turlatovo Airport,54.55590057373047,39.855201721191406,502.0,EU,RU-RYA,Ryazan,RZN
UUWV,small_airport,Klokovo Airfield,54.239,37.6,499.0,EU,RU-TUL,Tula,TYA
UUWW,large_airport,Vnukovo International Airport,55.591499328599994,37.2615013123,685.0,EU,RU-MOS,Moscow,VKO
UUYH,medium_airport,Ukhta Airport,63.56689834594727,53.8046989440918,482.0,EU,RU-KO,Ukhta,UCT
UUYI,medium_airport,Inta Airport,66.053372,60.105786,184.0,EU,RU-KO,Inta,INA
UUYP,medium_airport,Pechora Airport,65.12110137939453,57.13079833984375,98.0,EU,RU-KO,Pechora,PEX
UUYS,medium_airport,Usinsk Airport,66.00469970703125,57.3671989440918,262.0,EU,RU-KO,Usinsk,USK
UUYW,medium_airport,Vorkuta Airport,67.48860168457031,63.99309921264648,604.0,AS,RU-KO,Vorkuta,VKT
UUYX,medium_airport,Ust-Tsylma Airport,65.43729400630001,52.20033645629999,262.0,EU,RU-KO,Ust-Tsylma,UTS
UUYY,medium_airport,Syktyvkar Airport,61.64699935913086,50.84510040283203,342.0,EU,RU-KO,Syktyvkar,SCW
UWGG,medium_airport,Nizhny Novgorod Strigino International Airport,56.23009872436499,43.784000396729,256.0,EU,RU-NIZ,Nizhny Novgorod,GOJ
UWKB,medium_airport,Bugulma Airport,54.63999938964844,52.80170059204102,991.0,EU,RU-TA,Bugulma,UUA
UWKD,large_airport,Kazan International Airport,55.606201171875,49.278701782227,411.0,EU,RU-TA,Kazan,KZN
UWKE,medium_airport,Begishevo Airport,55.56470108032226,52.09249877929688,643.0,EU,RU-TA,Nizhnekamsk,NBC
UWKJ,medium_airport,Yoshkar-Ola Airport,56.700599670410156,47.904701232910156,348.0,EU,RU-ME,Yoshkar-Ola,JOK
UWKS,medium_airport,Cheboksary Airport,56.09030151367188,47.3473014831543,558.0,EU,RU-CU,Cheboksary,CSY
UWKV,medium_airport,Zhigansk Airport,66.7965011597,123.361000061,292.0,AS,RU-SA,Zhigansk,ZIX
UWLL,medium_airport,Ulyanovsk Baratayevka Airport,54.268299,48.2267,449.0,EU,RU-ULY,Ulyanovsk,ULV
UWLW,medium_airport,Ulyanovsk East Airport,54.401001,48.8027,252.0,EU,RU-ULY,Cherdakly,ULY
UWOO,medium_airport,Orenburg Central Airport,51.795799255371094,55.45669937133789,387.0,EU,RU-ORE,Orenburg,REN
UWOR,medium_airport,Orsk Airport,51.0724983215332,58.59560012817383,909.0,EU,RU-ORE,Orsk,OSW
UWPP,medium_airport,Penza Airport,53.11059951782226,45.02109909057617,614.0,EU,RU-PNZ,Penza,PEZ
UWPS,medium_airport,Saransk Airport,54.12512969970703,45.212257385253906,676.0,EU,RU-MO,Saransk,SKX
UWSB,medium_airport,Balakovo Airport,51.8582992554,47.7456016541,95.0,EU,RU-SAR,Balakovo,BWO
UWSG,large_airport,Gagarin International Airport,51.712778,46.171110999999996,103.0,EU,RU-SAR,Saratov,GSV
UWSS,closed,Saratov Central Airport,51.564999,46.0467,499.0,EU,RU-SAR,Saratov,RTW
UWUB,small_airport,Beloretsk Airport,53.938389,58.340113,1827.0,EU,RU-BA,Beloretsk,BCX
UWUF,small_airport,Neftekamsk Airport,56.1068992615,54.3471984863,456.0,EU,RU-BA,Neftekamsk,NEF
UWUK,small_airport,Oktyabrskiy Airport,54.4399986267,53.388301849399994,377.0,EU,RU-TA,Kzyl-Yar,OKT
UWUU,large_airport,Ufa International Airport,54.55749893188501,55.874401092529,449.0,EU,RU-BA,Ufa,UFA
UWWW,large_airport,Kurumoch International Airport,53.504901885986,50.16429901123,477.0,EU,RU-SAM,Samara,KUF
VA1G,medium_airport,"Rewa Airport, Chorhata, REWA",24.503401,81.220299,1000.0,AS,IN-MP,Rewa,REW
VA1P,small_airport,Diu Airport,20.7131,70.921097,31.0,AS,IN-DD,Diu,DIU
VA2C,small_airport,Gondia Airport,21.526817,80.290347,987.0,AS,IN-MM,Gondia,GDB
VAAH,medium_airport,Sardar Vallabhbhai Patel International Airport,23.0771999359,72.63469696039998,189.0,AS,IN-GJ,Ahmedabad,AMD
VAAK,medium_airport,Akola Airport,20.698930999999998,77.056883,999.0,AS,IN-MM,Akola,AKD
VAAU,medium_airport,Aurangabad Airport,19.862699508666992,75.39810180664062,1911.0,AS,IN-MM,Aurangabad,IXU
VABB,large_airport,Chhatrapati Shivaji International Airport,19.088699340799998,72.8678970337,39.0,AS,IN-MM,Mumbai,BOM
VABI,medium_airport,Bilaspur Airport,21.9884,82.111,899.0,AS,IN-CT,Bilaspur,PAB
VABJ,medium_airport,Bhuj Airport,23.2877998352,69.6701965332,268.0,AS,IN-GJ,Bhuj,BHJ
VABM,medium_airport,Belagavi Airport,15.8593,74.618301,2487.0,AS,IN-KA,Belgaum,IXG
VABO,medium_airport,Vadodara Airport,22.336201000000003,73.226303,129.0,AS,IN-GJ,Vadodara,BDQ
VABP,medium_airport,Raja Bhoj International Airport,23.2875003815,77.33740234380001,1711.0,AS,IN-MP,Bhopal,BHO
VABV,medium_airport,Bhavnagar Airport,21.752199173,72.18520355220001,44.0,AS,IN-GJ,Bhavnagar,BHU
VADN,medium_airport,Daman Airport,20.434401,72.84320100000001,33.0,AS,IN-DD,Daman,NMB
VAGO,large_airport,Dabolim Airport,15.3808002472,73.83139801029999,150.0,AS,IN-GA,Vasco da Gama,GOI
VAHB,medium_airport,Hubli Airport,15.361700058,75.08489990230001,2171.0,AS,IN-KA,Hubli,HBX
VAID,medium_airport,Devi Ahilyabai Holkar Airport,22.721799850500002,75.8011016846,1850.0,AS,IN-MP,Indore,IDR
VAJM,medium_airport,Jamnagar Airport,22.465499877929688,70.01260375976561,69.0,AS,IN-GJ,Jamnagar,JGA
VAKE,medium_airport,Kandla Airport,23.1127,70.10030400000001,96.0,AS,IN-GJ,Kandla,IXY
VAKJ,medium_airport,Khajuraho Airport,24.8172,79.918602,728.0,AS,IN-MP,Khajuraho,HJR
VAKS,medium_airport,Keshod Airport,21.317101,70.270401,167.0,AS,IN-GJ,Keshod,IXK
VAND,medium_airport,Nanded Airport,19.1833000183,77.31670379639998,1250.0,AS,IN-MM,Nanded,NDC
VANP,medium_airport,Dr. Babasaheb Ambedkar International Airport,21.092199,79.047203,1033.0,AS,IN-MM,Nagpur,NAG
VAOZ,medium_airport,Nashik Airport,20.119101,73.912903,1900.0,AS,IN-MM,Nasik,ISK
VAPO,medium_airport,Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,1942.0,AS,IN-MM,Pune,PNQ
VAPR,medium_airport,Porbandar Airport,21.649524,69.656405,23.0,AS,IN-GJ,Porbandar,PBD
VARK,medium_airport,Rajkot Airport,22.3092002869,70.77950286869998,441.0,AS,IN-GJ,Rajkot,RAJ
VARP,small_airport,Swami Vivekananda Airport,21.180401,81.7388,1041.0,AS,IN-CT,Raipur,RPR
VASD,medium_airport,Shirdi Airport,19.688751999999997,74.377354,1926.0,AS,IN-MM,Kakadi,SAG
VASL,medium_airport,Solapur Airport,17.6280002594,75.93479919430001,1584.0,AS,IN-MM,Solapur,SSE
VAUD,medium_airport,Maharana Pratap Airport,24.617700576799997,73.89610290530001,1684.0,AS,IN-RJ,Udaipur,UDR
VCBI,large_airport,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,30.0,AS,LK-1,Colombo,CMB
VCC,closed,Limbé Airport,4.01583,9.19999,-3.0,AF,CM-SW,Limbé,VCC
VCCA,medium_airport,Anuradhapura Airport,8.301542,80.42848000000001,324.0,AS,LK-7,Anuradhapura,ACJ
VCCB,medium_airport,Batticaloa Airport,7.705760000000001,81.678802,20.0,AS,LK-5,Batticaloa,BTC
VCCC,medium_airport,Colombo Ratmalana Airport,6.821990013122559,79.88619995117188,22.0,AS,LK-1,Colombo,RML
VCCG,medium_airport,Ampara Airport,7.336745,81.623869,150.0,AS,LK-5,Ampara,ADP
VCCH,medium_airport,Hingurakgoda Air Force Base,8.04981,80.9814,170.0,AS,LK-7,Polonnaruwa Town,HIM
VCCJ,medium_airport,Kankesanturai Airport,9.792329788208008,80.07009887695312,33.0,AS,LK-4,Jaffna,JAF
VCCK,medium_airport,Koggala Airport,5.993680000305176,80.32029724121094,10.0,AS,LK-3,Galle,KCT
VCCN,small_airport,Katukurunda Air Force Base,6.552120208740001,79.9775009155,10.0,AS,LK-1,Kalutara,KTY
VCCS,small_airport,Sigiriya Air Force Base,7.956669807430002,80.7285003662,630.0,AS,LK-2,Sigiriya,GIU
VCCT,medium_airport,China Bay Airport,8.538510322570799,81.18190002441406,6.0,AS,LK-5,Trincomalee,TRR
VCCW,small_airport,Weerawila Airport,6.25448989868,81.23519897460002,50.0,AS,LK-3,Weerawila,WRZ
VDBG,medium_airport,Battambang Airport,13.095600128173828,103.2239990234375,59.0,AS,KH-2,Battambang,BBM
VDKH,medium_airport,Kampong Chhnang Airport,12.255032,104.564657,56.0,AS,KH-4,Kampong Chhnang,KZC
VDPP,large_airport,Phnom Penh International Airport,11.5466,104.844002,40.0,AS,KH-12,Phnom Penh (Pou Senchey),PNH
VDSR,large_airport,Siem Reap International Airport,13.41155,103.81304399999999,60.0,AS,KH-17,Siem Reap,REP
VDST,heliport,Stung Treng Airport,13.5319,106.014999,203.0,AS,KH-19,Stung Treng,TNX
VDSV,small_airport,Sihanoukville International Airport,10.5797,103.637001,33.0,AS,KH-18,Sihanoukville,KOS
VDSY,small_airport,Krakor Airport,12.5385,104.1486,62.0,AS,KH-15,Krakor,KZD
VE-0095,heliport,Isla de Tigre  Heliport,9.56999969482422,-62.43669891357422,20.0,SA,VE-Y,Isla de Tigre,ELX
VE-0114,small_airport,Lagunillas Airport,10.12399959564209,-71.23799896240234,2469.0,SA,VE-V,Lagunillas,LGY
VE-0205,small_airport,Kamarata Airport,5.7171,-62.33727,1770.0,SA,VE-F,Kamarata,KTV
VE-0206,small_airport,La Guaira Airport,10.5333299637,-67.0333328247,2569.0,SA,VE-X,La Guaira,LAG
VE-0207,small_airport,Macagua Airport,8.2788,-62.6652,231.0,SA,VE-F,Ciudad Guayana,SFX
VE-0208,small_airport,San Salvador de Paul Airport,7.0,-62.0,576.0,SA,VE-F,San Salvador de Paul,SVV
VE-0209,small_airport,Wonken Airport,5.25,-61.73333358764648,3250.0,SA,VE-F,Wonken,WOK
VE89,small_airport,Darbhanga Airport,26.192801,85.916901,156.0,AS,IN-BR,"Darbhanga, Bihar, India",DBR
VEAT,medium_airport,Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402,46.0,AS,IN-TR,Agartala,IXA
VEBD,medium_airport,Bagdogra Airport,26.68120002746582,88.32859802246094,412.0,AS,IN-WB,Siliguri,IXB
VEBG,small_airport,Balurghat Airport,25.261699676513672,88.79560089111328,78.0,AS,IN-WB,Balurghat,RGH
VEBI,medium_airport,Shillong Airport,25.70359992980957,91.97869873046876,2910.0,AS,IN-ML,Shillong,SHL
VEBS,medium_airport,Biju Patnaik Airport,20.2444000244,85.8178024292,138.0,AS,IN-OR,Bhubaneswar,BBI
VECC,large_airport,Netaji Subhash Chandra Bose International Airport,22.654699325561523,88.44670104980469,16.0,AS,IN-WB,Kolkata,CCU
VEDG,medium_airport,Kazi Nazrul Islam Airport,23.6225,87.243,300.0,AS,IN-WB,Durgapur,RDP
VEDZ,small_airport,Daporijo Airport,27.985500335700003,94.22280120850002,750.0,AS,IN-AR,Daporijo,DEP
VEGK,medium_airport,Gorakhpur Airport,26.739700317399997,83.44969940189999,259.0,AS,IN-UP,Gorakhpur,GOP
VEGT,medium_airport,Lokpriya Gopinath Bordoloi International Airport,26.10610008239746,91.58589935302734,162.0,AS,IN-AS,Guwahati,GAU
VEIM,medium_airport,Imphal Airport,24.760000228899997,93.896697998,2540.0,AS,IN-MN,Imphal,IMF
VEJP,small_airport,Jeypore Airport,18.8799991607666,82.552001953125,1952.0,AS,IN-OR,Jeypore,PYB
VEJS,medium_airport,Sonari Airport,22.813786,86.169739,475.0,AS,IN-JH,Jamshedpur,IXW
VEJT,medium_airport,Jorhat Airport,26.7315006256,94.1754989624,311.0,AS,IN-AS,Jorhat,JRH
VEKM,small_airport,Kamalpur Airport,24.134325,91.810769,131.0,AS,IN-TR,Manik Bhandar,IXQ
VEKR,medium_airport,Kailashahar Airport,24.308657,92.00768000000001,79.0,AS,IN-TR,Kailashahar,IXH
VEKU,medium_airport,Silchar Airport,24.912900924699997,92.97869873049999,352.0,AS,IN-AS,Silchar,IXS
VEKW,small_airport,Khowai Airport,24.061899,91.603897,95.0,AS,IN-TR,Khowai,IXN
VELP,medium_airport,Lengpui Airport,23.840598999999997,92.619698,1398.0,AS,IN-MZ,Aizawl (Lengpui),AJL
VELR,medium_airport,North Lakhimpur Airport,27.295499801635746,94.09760284423828,330.0,AS,IN-AS,Lilabari,IXI
VEMH,small_airport,Malda Airport,25.011,88.12700000000001,79.0,AS,IN-WB,Malda,LDA
VEMN,medium_airport,Dibrugarh Airport,27.4839000702,95.01689910889999,362.0,AS,IN-AS,Dibrugarh,DIB
VEMR,medium_airport,Dimapur Airport,25.883899688699998,93.77110290530001,487.0,AS,IN-NL,Dimapur,DMU
VEPG,small_airport,Pasighat Airport,28.06609916687012,95.33560180664062,477.0,AS,IN-AR,Pasighat,IXT
VEPT,medium_airport,Lok Nayak Jayaprakash Airport,25.591299056999997,85.08799743649999,170.0,AS,IN-BR,Patna,PAT
VERC,medium_airport,Birsa Munda Airport,23.314300537100006,85.3217010498,2148.0,AS,IN-JH,Ranchi,IXR
VEVZ,small_airport,Visakhapatnam Airport,17.721201,83.224503,15.0,AS,IN-AP,Visakhapatnam,VTZ
VEZO,medium_airport,Ziro Airport,27.588301,93.828102,5403.0,AS,IN-AR,Ziro,ZER
VGBR,medium_airport,Barisal Airport,22.80100059509277,90.30120086669922,23.0,AS,BD-1,Barisal,BZL
VGCB,medium_airport,Cox's Bazar Airport,21.452199935913086,91.96389770507812,12.0,AS,BD-2,Cox's Bazar,CXB
VGCM,small_airport,Comilla Airport,23.43720054626465,91.189697265625,25.0,AS,BD-2,Comilla,CLA
VGEG,medium_airport,Shah Amanat International Airport,22.249599,91.813301,12.0,AS,BD-2,Chattogram (Chittagong),CGP
VGIS,medium_airport,Ishurdi Airport,24.15250015258789,89.04940032958984,45.0,AS,BD-5,Ishurdi,IRD
VGJR,medium_airport,Jessore Airport,23.1838,89.160797,20.0,AS,BD-4,Jashore (Jessore),JSR
VGRJ,medium_airport,Shah Mokhdum Airport,24.43720054626465,88.61650085449219,64.0,AS,BD-5,Rajshahi,RJH
VGSD,medium_airport,Saidpur Airport,25.75919914245605,88.90889739990234,125.0,AS,BD-5,Saidpur,SPD
VGSG,small_airport,Thakurgaon Airport,26.016399383544922,88.40360260009766,176.0,AS,BD-5,Thakurgaon,TKR
VGSH,small_airport,Shamshernagar Airport,24.398332999999997,91.916944,56.0,AS,BD-6,Shamshernagar,ZHM
VGSY,medium_airport,Osmany International Airport,24.963832,91.86484300000001,50.0,AS,BD-6,Sylhet,ZYL
VGZR,large_airport,Hazrat Shahjalal International Airport,23.843347,90.39778299999999,30.0,AS,BD-3,Dhaka,DAC
VHHH,large_airport,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK-U-A,Hong Kong,HKG
VHHX,closed,Hong Kong International Airport Kai Tak,22.320304,114.198074,28.0,AS,HK-U-A,"Kowloon City, Kowloon",HKG
VHST,heliport,Shun Tak Heliport,22.288868,114.152369,107.0,AS,HK-U-A,"Central and Western, Hong Kong Island",HHP
VIAG,medium_airport,Agra Airport / Agra Air Force Station,27.157683000000002,77.960942,551.0,AS,IN-UP,Agra,AGR
VIAL,medium_airport,Allahabad Airport,25.4401,81.733902,322.0,AS,IN-UP,Allahabad,IXD
VIAR,medium_airport,Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,756.0,AS,IN-PB,Amritsar,ATQ
VIAX,small_airport,Adampur Airport,31.4338,75.758797,775.0,AS,IN-PB,Adampur,AIP
VIBK,medium_airport,Nal Airport,28.070600509643555,73.20719909667969,750.0,AS,IN-RJ,Bikaner,BKB
VIBN,medium_airport,Lal Bahadur Shastri Airport,25.452129,82.861805,266.0,AS,IN-UP,Varanasi,VNS
VIBR,medium_airport,Kullu Manali Airport,31.876699,77.154404,3573.0,AS,IN-HP,Bhuntar,KUU
VIBY,medium_airport,Bareilly Air Force Station,28.4221000671,79.45079803470001,580.0,AS,IN-UP,Bareilly,BEK
VICG,medium_airport,Chandigarh Airport,30.67350006103516,76.78849792480469,1012.0,AS,IN-CH,Chandigarh,IXC
VICX,medium_airport,Kanpur Airport,26.404301,80.410103,410.0,AS,IN-UP,Kanpur,KNU
VIDN,medium_airport,Dehradun Airport,30.189698999999997,78.180298,1831.0,AS,IN-UL,Dehradun,DED
VIDP,large_airport,Indira Gandhi International Airport,28.5665,77.103104,777.0,AS,IN-DL,New Delhi,DEL
VIF,heliport,Vieste Heliport,41.866417,16.165116,14.0,EU,IT-75,Vieste,VIF
VIGG,medium_airport,Kangra Airport,32.1651,76.263397,2525.0,AS,IN-HP,Gaggal,DHM
VIGR,medium_airport,Gwalior Airport,26.29330062866211,78.22779846191406,617.0,AS,IN-MP,Gwalior,GWL
VIJO,medium_airport,Jodhpur Airport,26.25110054016113,73.04889678955078,717.0,AS,IN-RJ,Jodhpur,JDH
VIJP,medium_airport,Jaipur International Airport,26.8242,75.812202,1263.0,AS,IN-RJ,Jaipur,JAI
VIJU,medium_airport,Jammu Airport,32.688849,74.83815200000001,996.0,AS,IN-JK,Jammu,IXJ
VIKO,medium_airport,Kota Airport,25.160200119000002,75.84559631350001,896.0,AS,IN-RJ,Kota,KTU
VILH,medium_airport,Leh Kushok Bakula Rimpochee Airport,34.135898590100005,77.5465011597,10682.0,AS,IN-JK,Leh,IXL
VILK,medium_airport,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,410.0,AS,IN-UP,Lucknow,LKO
